date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt
1971-09-26,15:25:23.16,3.194,125.822,75,5.61,,,,,,,,,,,,,,
1971-09-26,16:33:05.20,0.072,124.822,59.2,5.75,,,,,,,,,,,,,,
1972-01-04,18:09:47.42,-0.109,125.023,28.4,5.62,,,,,,,,,,,,,,
1972-02-16,08:59:23.15,0.551,120.831,69.5,5.71,,,,,,,,,,,,,,
1972-02-23,09:39:27.37,2.092,126.582,15,5.51,,,,,,,,,,,,,,
1972-02-26,15:17:56.54,0.492,126.086,35,5.51,,,,,,,,,,,,,,
1972-03-15,05:00:22.53,-7.627,125.913,239.5,5.55,,,,,,,,,,,,,,
1972-03-24,15:40:38.11,3.694,125.457,15,5.76,,,,,,,,,,,,,,
1972-04-04,22:43:09.09,-7.432,125.544,390,6.78,115,46,-65,260,49,-114,1.85,19,-0.39,0.4,-1.57,0.14,-0.31,1.96
1972-04-07,01:16:36.36,1.72,126.341,15,5.48,,,,,,,,,,,,,,
1972-04-16,22:35:44.59,-2.752,119.756,15,5.92,,,,,,,,,,,,,,
1972-05-01,19:07:24.09,4.656,125.214,174.6,5.57,,,,,,,,,,,,,,
1972-05-10,22:03:06.44,-0.313,122.28,15,5.79,,,,,,,,,,,,,,
1972-05-14,05:03:20.64,-0.039,122.874,180,5.56,,,,,,,,,,,,,,
1972-06-08,07:55:20.58,-7.278,126.684,325,5.6,,,,,,,,,,,,,,
1972-06-11,16:41:04.65,3.752,124.221,330.8,7.72,221,24,-59,7,69,-103,4.74,20,2.98,-3.46,-2.84,-0.18,1.49,-0.14
1972-07-29,05:04:22.05,0.119,123.445,139.1,6.17,,,,,,,,,,,,,,
1972-08-11,01:05:37.73,-0.317,121.836,272.2,5.62,,,,,,,,,,,,,,
1972-08-14,15:33:16.97,1.71,126.324,30,5.62,,,,,,,,,,,,,,
1972-08-20,05:10:19.64,1.342,126.939,15,5.65,,,,,,,,,,,,,,
1972-09-22,17:36:02.40,-0.101,122.931,125,5.58,,,,,,,,,,,,,,
1972-10-12,16:45:09.76,-0.706,121.647,20,5.52,,,,,,,,,,,,,,
1972-11-27,15:17:41.75,-5.339,126.556,424.6,6.33,181,66,-163,84,74,-25,3.85,18,0.76,0.69,-0.97,-1.39,3.42,0.2
1972-11-27,06:42:21.81,0.539,126.162,30,5.58,,,,,,,,,,,,,,
1972-12-01,14:53:47.56,0.448,126.213,42.7,5.81,,,,,,,,,,,,,,
1972-12-29,10:50:00.59,-0.798,126.887,15,5.65,,,,,,,,,,,,,,
1973-01-16,05:42:59.85,0.637,126.085,15,5.65,,,,,,,,,,,,,,
1973-02-13,13:59:49.80,4.582,125.699,185,5.55,,,,,,,,,,,,,,
1973-02-14,15:22:10.72,-5.318,126.784,11.7,5.87,,,,,,,,,,,,,,
1973-02-28,23:07:59.51,-0.244,124.396,75,5.55,,,,,,,,,,,,,,
1973-03-12,12:39:02.65,4.167,126.568,30,5.79,,,,,,,,,,,,,,
1973-03-16,00:51:48.60,2.096,126.56,14.7,6.38,,,,,,,,,,,,,,
1973-03-16,01:00:47.14,2.101,126.501,15,5.51,,,,,,,,,,,,,,
1973-03-16,02:12:25.21,2.035,126.452,40,5.51,,,,,,,,,,,,,,
1973-03-16,03:40:41.29,2.029,126.383,15,5.69,,,,,,,,,,,,,,
1973-03-18,11:06:14.34,2.119,126.349,20,6.56,,,,,,,,,,,,,,
1973-03-18,11:23:41.76,2.1,126.421,15,5.61,,,,,,,,,,,,,,
1973-03-23,21:39:48.00,4.353,126.815,26.8,5.76,,,,,,,,,,,,,,
1973-05-04,11:27:17.33,2.3,126.703,50.5,5.81,,,,,,,,,,,,,,
1973-05-11,10:45:27.90,1.062,126.092,30,5.59,,,,,,,,,,,,,,
1973-06-14,11:02:48.90,-7.351,120.301,640.9,5.72,,,,,,,,,,,,,,
1973-06-25,11:37:49.57,1.018,126.085,10,5.48,,,,,,,,,,,,,,
1973-07-11,05:57:22.19,-0.122,125.017,35,5.62,,,,,,,,,,,,,,
1973-07-24,12:57:48.75,0.003,124.912,38.4,5.54,,,,,,,,,,,,,,
1973-08-04,21:51:28.06,1.941,126.638,50,5.63,,,,,,,,,,,,,,
1973-08-09,10:36:41.40,0.358,125.348,43.2,5.46,,,,,,,,,,,,,,
1973-11-04,12:02:09.87,-6.042,124.676,600,5.5,,,,,,,,,,,,,,
1973-11-08,17:23:01.21,3.958,125.63,157.2,5.42,,,,,,,,,,,,,,
1974-01-17,12:52:26.71,-7.879,117.501,258.2,5.66,,,,,,,,,,,,,,
1974-02-13,23:38:09.10,-0.092,122.894,132.2,6,,,,,,,,,,,,,,
1974-04-04,12:41:28.30,2.011,121.516,15,5.63,,,,,,,,,,,,,,
1974-04-17,15:21:26.30,1.541,126.212,35,5.53,,,,,,,,,,,,,,
1974-05-09,13:27:38.42,0.893,126.019,15,5.78,,,,,,,,,,,,,,
1974-05-11,00:43:47.66,1.832,126.377,45,6.3,,,,,,,4,18,,,,,,
1974-05-11,00:56:55.64,1.89,126.446,25.3,5.53,,,,,,,,,,,,,,
1974-05-11,20:53:15.64,1.977,126.404,21.2,5.82,,,,,,,,,,,,,,
1974-05-12,12:00:47.59,2.901,126.829,15,5.69,,,,,,,,,,,,,,
1974-05-12,19:59:16.11,2.918,126.732,35,5.57,,,,,,,,,,,,,,
1974-05-13,20:02:33.41,2.827,126.679,50,5.47,,,,,,,,,,,,,,
1974-05-14,13:07:18.51,2.987,126.798,50,5.62,,,,,,,,,,,,,,
1974-06-02,15:59:54.73,2.79,125.442,35,5.93,,,,,,,,,,,,,,
1974-08-17,16:18:19.61,1.069,126.091,25,5.5,,,,,,,,,,,,,,
1974-10-13,02:34:51.39,0.562,125.972,15,5.62,,,,,,,,,,,,,,
1974-10-19,06:45:19.17,-0.198,123.855,65,5.73,,,,,,,,,,,,,,
1974-11-12,22:13:26.36,2.174,121.071,35,5.63,,,,,,,,,,,,,,
1975-01-17,10:28:08.20,-2.866,126.118,15,5.65,,,,,,,,,,,,,,
1975-01-20,07:47:01.52,1.249,125.696,70,5.45,,,,,,,,,,,,,,
1975-03-05,00:22:20.37,-2.338,126.109,12.5,6.59,,,,,,,,,,,,,,
1975-03-17,18:58:45.20,0.74,122.634,70,5.62,,,,,,,,,,,,,,
1975-03-26,23:19:29.70,3.493,121.924,25,5.75,,,,,,,,,,,,,,
1975-04-14,07:28:40.73,1.813,126.431,15,5.55,,,,,,,,,,,,,,
1975-04-14,13:03:16.44,0.9,122.439,54.5,5.62,,,,,,,,,,,,,,
1975-05-13,21:18:41.02,1.12,125.98,17.1,6.31,,,,,,,,,,,,,,
1975-06-09,11:17:15.49,0.753,123.754,265,5.23,,,,,,,,,,,,,,
1975-07-06,21:05:09.89,0.171,124.87,35,5.5,,,,,,,,,,,,,,
1975-07-28,02:59:38.17,0.033,124.993,55,5.53,,,,,,,,,,,,,,
1975-09-02,10:12:11.08,1.854,126.388,15,5.44,,,,,,,,,,,,,,
1975-09-29,14:36:25.10,-0.398,124.731,30,6.3,,,,,,,,,,,,,,
1975-09-29,15:05:36.56,3.695,127.004,35,5.78,,,,,,,,,,,,,,
1975-10-03,13:10:29.03,-7.944,122.881,240,5.53,,,,,,,,,,,,,,
1975-11-05,09:40:47.13,1.293,126.29,35,5.76,,,,,,,,,,,,,,
1975-11-10,15:30:03.93,4.205,125.649,35,5.53,,,,,,,,,,,,,,
1975-11-12,06:48:07.66,4.162,125.486,40,5.74,,,,,,,,,,,,,,
1975-12-02,23:22:30.05,3.021,125.48,165,5.65,,,,,,,,,,,,,,
1975-12-05,14:27:20.88,-6.256,124.751,574.7,5.76,,,,,,,,,,,,,,
1976-01-07,00:09:51.28,-0.093,124.87,50,5.62,,,,,,,,,,,,,,
1976-01-23,05:45:30.97,-7.434,119.889,614.1,6.74,61,53,-85,233,38,-96,1.58,19,0.5,-0.13,-1.56,-0.41,0.64,1.06
1976-01-25,01:10:51.64,1.934,126.4,60,5.48,,,,,,,,,,,,,,
1976-02-03,10:45:59.43,-7.208,123.701,617,5.52,,,,,,,,,,,,,,
1976-02-11,01:48:01.42,4.38,126.779,65,5.55,,,,,,,,,,,,,,
1976-03-04,19:11:45.82,2.956,125.815,107.7,5.52,,,,,,,,,,,,,,
1976-03-06,11:07:18.18,0.951,122.711,72.6,5.62,,,,,,,,,,,,,,
1976-04-19,19:06:13.36,4.107,124.815,310,5.62,,,,,,,,,,,,,,
1976-05-21,04:11:17.26,3.738,125.142,182.1,6.14,,,,,,,,,,,,,,
1976-05-30,02:56:40.01,-1.054,127.024,20,5.8,,,,,,,,,,,,,,
1976-06-02,05:57:40.01,3.808,126.643,80,5.45,,,,,,,,,,,,,,
1976-06-13,18:36:07.36,-0.172,125.081,51.1,5.89,,,,,,,,,,,,,,
1976-06-26,10:30:59.84,3.787,126.87,20,6.49,12,66,100,169,26,69,6.59,18,-5.14,4.1,4.8,1.35,-0.09,0.34
1976-06-26,02:57:31.76,3.832,126.99,20,5.69,,,,,,,,,,,,,,
1976-06-26,07:04:51.05,3.728,126.784,15,5.42,,,,,,,,,,,,,,
1976-07-09,13:59:48.72,3.752,126.929,15,5.46,,,,,,,,,,,,,,
1976-07-26,02:56:38.68,4.924,118.243,13.2,6.28,327,83,-20,59,70,-172,3.24,18,-2.47,-1,-0.5,0.36,-1.36,2.97
1976-08-12,20:53:49.40,3.576,124.212,352.1,6.37,264,15,-55,48,78,-99,4.41,18,-0.13,-2.64,-1.4,-2.96,1.45,1.53
1976-08-15,22:34:54.43,3.65,126.964,25,5.53,,,,,,,,,,,,,,
1976-09-08,02:12:50.73,-0.106,124.849,70,5.85,,,,,,,,,,,,,,
1976-09-14,18:51:46.73,4.072,126.542,65,5.72,,,,,,,,,,,,,,
1976-09-18,13:11:51.22,2.375,126.733,44.6,5.54,,,,,,,,,,,,,,
1976-10-09,22:08:45.36,4.319,124.924,25,5.53,,,,,,,,,,,,,,
1976-11-08,07:26:02.04,1.1,126.098,15,5.55,,,,,,,,,,,,,,
1976-12-04,15:32:00.16,1.954,126.488,15,5.56,,,,,,,,,,,,,,
1976-12-20,23:56:57.00,0.503,125.986,35,5.77,,,,,,,,,,,,,,
1977-01-01,19:01:40.96,-2.402,126.597,20,6.33,1,87,173,91,83,3,3.82,18,-0.52,0.38,0.79,0.07,3.8,-0.27
1977-02-13,13:06:52.97,-0.073,125.12,35,5.91,34,72,104,175,22,53,9.08,17,-5.38,5.55,5.15,4.62,-1.55,0.24
1977-02-16,10:40:23.69,0.533,126.014,43.7,6.01,201,62,68,61,35,124,1.29,18,-0.53,-0.81,1.17,0.16,-0.36,-0.64
1977-03-07,13:47:31.10,1.966,123.124,35,5.67,,,,,,,,,,,,,,
1977-03-11,23:17:29.72,0.21,125.479,15,5.47,,,,,,,,,,,,,,
1977-04-02,06:46:20.09,-2.177,125.303,35,5.86,,,,,,,,,,,,,,
1977-04-13,12:45:44.31,3.807,126.799,44.9,5.36,134,34,42,8,68,117,13.87,16,-8.25,8.52,9.49,5.7,4.2,-1.24
1977-04-19,21:46:37.14,-5.595,125.342,560,5.75,174,74,65,53,29,146,5.18,17,-3.16,-3.92,2.33,0.74,-1.76,0.83
1977-04-22,05:26:35.77,-7.715,118.965,20,5.5,171,76,-162,76,72,-15,2.19,17,1.14,0.42,-0.62,-0.41,1.9,-0.52
1977-05-28,05:51:48.38,-1.909,120.486,35,6.12,33,86,167,123,77,4,1.85,18,-1.76,0.3,0.23,0.27,0.73,1.53
1977-06-19,07:32:15.92,4.625,125.059,278.2,5.9,173,56,-102,14,36,-73,8.85,17,8.71,3.04,-7.65,-1.24,0.47,-1.07
1977-06-28,22:02:44.58,-0.052,125.225,35,5.62,,,,,,,,,,,,,,
1977-07-03,14:39:15.36,1.396,126.279,44.4,6.27,197,58,85,28,32,99,3.15,18,-2.14,-1.44,3.2,-0.18,-0.61,-1.06
1977-08-26,22:54:51.75,0.073,123.282,200,5.52,,,,,,,,,,,,,,
1977-09-06,05:00:39.97,1.612,126.387,55,5.54,261,79,85,107,12,116,2.53,17,0.24,-0.4,0.82,-2.31,0.02,-1.07
1977-09-19,05:13:10.19,-1.955,126.656,25,6.25,264,48,-104,104,43,-75,2.88,18,-0.51,0.36,-2.58,0.28,-0.23,3.09
1977-09-19,05:51:33.77,-1.808,126.83,25,5.6,,,,,,,,,,,,,,
1977-10-15,02:12:37.71,0.462,126.603,67.6,5.55,,,,,,,,,,,,,,
1977-10-17,10:41:06.52,-1.064,126.869,25,5.66,283,80,-13,15,77,-170,3.81,17,-1.14,-0.38,-1.24,0.51,3.28,2.38
1977-10-29,16:25:26.73,0.085,124.43,85,5.64,,,,,,,,,,,,,,
1977-11-06,17:17:56.42,0.05,123.435,132,5.6,,,,,,,,,,,,,,
1977-11-27,09:33:45.91,-0.808,120.653,35,5.84,310,65,-140,201,55,-31,7.15,17,5.95,0.21,-3.23,4.47,-2.3,-2.72
1977-11-27,21:53:16.31,2.995,126.25,27.5,5.46,,,,,,,,,,,,,,
1977-12-20,11:31:35.63,-7.932,117.678,25,5.67,,,,,,,,,,,,,,
1977-12-21,21:15:02.66,-1.005,126.735,27.7,5.38,270,24,-10,10,86,-114,1.49,17,0.08,-1.31,-0.15,-0.29,0.65,0.06
1977-12-21,18:06:13.03,-0.928,126.823,25,5.59,,,,,,,,,,,,,,
1977-12-26,06:44:57.69,2.543,126.8,75.7,5.56,221,79,-160,127,71,-12,2.72,17,-2.34,1.07,-0.2,0.14,0.54,2.54
1978-01-14,13:49:45.41,1.687,126.455,50,5.63,212,59,60,80,42,129,3.4,17,-0.56,-1.61,2.62,0,-1.81,-2.05
1978-01-20,21:31:15.74,-4.267,123.377,30,5.44,123,24,19,15,82,112,1.83,17,-0.86,1.57,0.39,0.41,0.44,0.47
1978-02-03,14:33:38.49,4.82,125.571,186.7,5.81,351,79,85,194,12,112,6.45,17,-2.78,5.88,2.11,-0.96,0.01,0.67
1978-02-07,07:01:41.25,-0.119,123.953,73.4,6.38,219,86,151,311,61,4,4.53,18,-3.82,-1.38,-0.04,-1.84,0.79,3.87
1978-02-21,07:14:55.43,-5.02,125.226,516.6,6.8,,,,,,,1.9,19,,,,,,
1978-02-21,07:47:21.24,-5.062,125.181,520,6.19,175,81,107,292,19,28,2.38,18,-1.04,-2.11,0.31,0.5,0.92,0.74
1978-03-11,04:18:05.89,1.705,125.975,63.5,5.87,248,78,136,349,48,16,7.87,17,-4.13,-1.87,2.61,-4.32,-5.38,1.52
1978-03-26,00:05:57.83,-0.173,125.308,49,5.65,,,,,,,,,,,,,,
1978-04-25,04:24:54.86,4.664,124.597,35,6.22,135,88,-14,226,76,-178,2.64,18,-2.68,0.62,0.27,-0.31,-0.01,2.42
1978-05-25,22:20:52.22,-0.065,125.289,41.8,5.5,24,73,85,219,17,105,2.22,17,-0.84,1.71,1.33,0.68,-0.45,-0.48
1978-07-08,03:06:50.96,0.562,126.221,50.2,5.96,31,70,108,168,27,50,10.86,17,-8.24,6.35,6.07,4.38,-2.48,2.17
1978-08-13,10:12:43.82,4.709,126.668,35,5.67,,,,,,,,,,,,,,
1978-08-23,19:34:00.21,4.07,126.543,35,5.7,,,,,,,,,,,,,,
1978-08-30,08:24:54.24,3.588,126.778,15,5.57,,,,,,,,,,,,,,
1978-09-08,12:28:40.54,4.013,126.514,35,5.54,192,70,-86,1,21,-101,2.49,17,1.6,1.82,-1.64,0.48,0.18,0.04
1978-09-26,06:07:46.70,1.125,120.308,36.9,5.63,85,83,-41,181,49,-171,3.45,17,0.4,0.11,-0.53,-2.22,2.6,0.13
1978-10-12,07:04:15.78,0.837,122.444,64.1,5.53,,,,,,,,,,,,,,
1978-10-25,00:15:23.64,-6.145,122.865,15,5.67,,,,,,,,,,,,,,
1978-11-22,00:07:37.80,1.559,126.431,50.3,5.37,217,55,146,328,62,40,1.42,17,-1.57,0.2,0.82,-0.45,-0.07,0.75
1978-11-25,05:22:43.92,-5.237,125.497,10.3,5.55,,,,,,,,,,,,,,
1978-12-11,03:33:54.97,-7.063,117.928,481,6,271,56,-88,87,34,-93,1.22,18,0.19,-0.04,-1.23,0.46,0.02,1.04
1978-12-14,19:25:59.43,0.547,126.009,43.9,6.12,214,60,106,4,34,64,1.88,18,-1.52,-0.62,1.48,-0.67,-0.67,0.05
1978-12-20,15:51:56.79,3.866,126.735,15,5.49,177,63,91,355,27,88,2.1,17,-1.47,-1.25,1.91,0.05,0.08,-0.44
1979-01-17,19:33:22.33,1.848,126.653,45,5.55,,,,,,,,,,,,,,
1979-02-03,07:47:30.40,-0.011,126.058,55,6.03,36,81,89,221,9,95,1.35,18,-0.23,1.04,0.37,0.76,-0.22,-0.14
1979-03-08,14:49:55.09,0.993,120.383,30.5,6.36,263,82,90,81,8,88,4.25,18,-0.03,-0.51,1.16,-4.06,-0.16,-1.13
1979-03-22,08:11:11.73,0.46,126.146,47,5.5,,,,,,,,,,,,,,
1979-04-10,01:42:23.84,3.083,126.918,37.1,6.97,358,75,104,135,21,49,3.48,19,-1.53,2.92,1.83,0.21,0.82,-0.3
1979-04-22,18:16:35.60,-0.04,122.953,110,6.03,185,49,69,36,46,113,1.37,18,-1.23,-0.18,1.22,0.27,-0.54,0.01
1979-05-12,09:09:33.86,-1.775,121.432,36.4,5.21,2,46,56,226,53,120,8.28,16,-6.84,0.31,6.75,-2.85,-3.77,0.09
1979-05-13,17:30:57.02,-4.028,123.108,600.9,5.98,338,89,-107,246,17,-2,1.14,18,0.31,-1.04,0.06,0.34,0.13,-0.37
1979-05-18,23:22:27.36,0.668,125.959,36.2,6.26,182,74,114,304,29,35,3.07,18,-1.43,-2.37,1.58,-0.6,1.11,-0.14
1979-05-24,13:35:51.15,0.806,126.031,30,5.61,22,62,124,148,43,44,3.2,17,-3.04,1.02,2.22,1.3,0.32,0.83
1979-07-07,04:01:08.90,1.241,126.249,45,5.66,206,53,119,343,46,57,3.79,17,-3.73,-0.31,3.19,-1.41,-0.32,0.55
1979-07-22,13:16:05.76,2.965,126.508,54.2,5.52,,,,,,,,,,,,,,
1979-07-27,19:32:34.40,0.459,120.706,69.7,5.5,,,,,,,,,,,,,,
1979-09-04,13:36:47.39,2.028,126.573,25,5.54,,,,,,,,,,,,,,
1979-09-29,12:41:51.96,-2.826,119.638,32.2,5.9,263,73,-58,18,36,-150,8.68,17,1.34,-0.91,-4.16,6.34,4.58,2.82
1979-10-11,12:41:01.71,3.803,126.054,120.4,5.53,173,83,-88,336,8,-107,2.39,17,0.7,2.29,-0.48,-0.28,-0.21,-0.22
1979-10-19,02:38:23.57,0.576,126.567,49.6,6.04,279,62,-44,34,52,-143,14.25,17,-1.14,-8.76,-7.81,5.66,6.16,8.95
1979-10-22,05:58:51.28,0.707,125.932,38.2,6.52,295,71,52,181,42,150,7.4,18,-4.01,-0.03,3.68,-5.25,3.63,0.33
1979-11-21,03:51:31.83,2.235,126.818,51.4,5.54,,,,,,,,,,,,,,
1979-11-21,17:07:53.97,2.033,126.961,96.5,5.51,,,,,,,,,,,,,,
1979-12-06,07:06:33.17,2.531,126.147,74.5,5.75,180,86,93,322,5,52,5.19,17,-1,-5.14,0.34,0.07,0.28,0.67
1979-12-10,11:35:04.73,2.437,126.836,51.2,5.54,,,,,,,,,,,,,,
1979-12-23,08:34:02.79,3.599,126.797,47.8,5.98,340,81,101,110,14,41,11.35,17,-1.98,9.95,3.23,-3.53,3.15,-1.24
1979-12-30,21:19:03.13,1.047,126.042,35,5.64,334,63,58,207,41,136,3.53,17,-3.75,1.33,2.25,-0.89,0.2,1.5
1980-03-10,12:57:46.32,2.412,126.175,71.9,5.4,,,,,,,,,,,,,,
1980-05-15,18:58:28.45,-6.201,125.744,40.3,6.41,305,88,163,35,73,2,5.02,18,4.21,0.77,0.63,-1.24,-1.6,-4.84
1980-06-11,08:10:08.61,-6.903,125.385,535.6,5.98,55,70,-51,168,43,-150,11.66,17,8.51,-2.29,-5.84,-6.74,5.37,-2.67
1980-07-29,22:23:36.90,2.605,126.63,38.5,5.49,3,57,57,233,45,130,2.08,17,-1.53,0.71,1.55,-0.47,-1.1,-0.02
1980-08-31,16:29:33.32,-0.178,123.06,101.5,5.71,83,56,135,202,55,44,4.52,17,-0.68,-1.5,2.96,1.25,-3.08,-2.28
1980-10-08,09:17:36.19,0.046,123.271,147.9,5.8,251,63,86,79,27,98,6.12,17,-1,-1.46,5.29,-3.37,-0.89,-4.29
1980-11-05,18:15:02.63,-2.704,122.014,20,6.07,221,82,-110,110,22,-22,1.56,18,-0.31,1.09,-0.36,0.9,0.35,0.68
1980-11-15,22:05:25.17,3.498,126.695,39.1,5.5,321,76,99,107,17,57,2.18,17,-0.2,1.46,0.82,-1.2,0.88,-0.61
1981-06-11,02:51:00.43,3.482,125.833,85.8,5.5,,,,,,,,,,,,,,
1981-06-22,10:21:05.84,2.41,124.522,303.8,5.55,341,79,32,244,59,167,2.58,17,-1.78,1.04,0.52,-0.83,-1.54,1.27
1981-06-30,17:40:18.33,1.377,125.865,85.9,5.53,,,,,,,,,,,,,,
1981-07-08,10:15:34.54,-1.947,124.676,18.2,5.33,103,59,-14,201,78,-148,12.63,16,-3.48,5.11,-4.41,1.63,9.53,7.9
1981-08-14,06:24:46.34,2.443,127.025,53.7,5.76,1,63,128,121,46,40,5.3,17,-3.04,2.63,3.43,2.26,2.51,-0.39
1981-10-11,00:36:12.94,0.505,120.793,80.9,5.6,52,90,-83,142,7,-180,3.13,17,0.31,-1.94,0.05,-2.42,0.17,-0.37
1981-10-17,20:04:15.63,4.577,122.611,605,6.01,4,79,-100,227,14,-48,1.26,18,0.39,-1.16,-0.46,-0.03,0.23,0.06
1981-11-23,10:24:32.41,0.587,124.146,158.5,5.67,,,,,,,,,,,,,,
1981-12-25,00:28:14.38,4.748,118.38,15,5.55,122,72,20,25,71,161,2.64,17,-2.04,0.35,0.23,1.28,1.26,1.82
1982-03-29,21:33:54.34,0.169,123.297,165.6,6,77,68,67,305,31,134,12.39,17,-1.69,5.6,9.19,7.47,2.64,-7.49
1982-04-27,08:06:26.99,-4.018,119.058,38.7,5.65,207,66,86,38,24,100,3.67,17,-1.99,-2.23,2.57,-1.03,-1.44,-0.58
1982-05-07,05:36:15.69,-0.561,123.327,35,5.74,357,61,67,220,36,126,4.99,17,-4.37,2.36,3.59,-0.66,-1.73,0.78
1982-06-04,15:21:34.91,4.159,124.486,330,5.97,45,81,-88,213,9,-102,10.91,17,2.31,-7.23,-3.92,-7.4,1.04,1.61
1982-06-22,04:18:41.61,-7.184,125.999,440,7.44,232,65,-56,354,41,-140,1.77,20,1.32,0.3,-1.11,0.93,0.81,-0.21
1982-06-23,23:23:33.64,4.094,124.586,321.8,5.51,347,48,-67,134,47,-114,2.24,17,1.47,-0.57,-2.43,-0.88,-0.45,0.96
1982-07-09,10:43:12.69,2.108,126.679,64.1,5.53,204,57,95,14,33,82,2.39,17,-2.18,-0.87,1.83,-0.43,-1.02,0.35
1982-08-27,23:30:08.28,-2.376,120.852,35,5.64,271,61,-36,20,59,-146,3.49,17,-0.08,-1.51,-1.68,1.14,2.38,1.76
1982-09-24,19:47:15.46,0.267,120.735,88.4,5.7,217,83,98,349,11,42,4.43,17,-1.28,-3.34,1.05,-2.62,-0.44,0.23
1982-09-27,08:55:34.50,1.334,126.216,53.9,5.81,0,48,75,202,44,106,6.31,17,-5.94,0.72,6.16,-1.13,-1.16,-0.22
1982-10-07,07:15:56.50,-7.077,125.697,504.1,6.69,215,58,-59,346,44,-130,1.33,19,1.26,0.21,-1.01,0.54,0.3,-0.26
1982-10-23,00:08:06.18,-1.874,126.631,20.2,5.46,174,49,-64,317,47,-118,1.92,17,1.6,0.28,-1.62,0.43,-0.92,0.01
1982-11-12,12:16:09.07,1.515,126.366,39.1,5.39,35,33,84,222,57,94,1.54,17,-0.9,-0.41,1.58,-0.48,-0.43,-0.68
1982-12-18,00:41:18.33,1.739,126.639,44,5.67,127,69,37,22,56,154,4,17,-3.88,-0.54,1.98,1.37,1.85,1.9
1983-01-02,18:29:44.30,2.034,126.771,24,5.46,229,81,114,339,26,22,1.92,17,-0.96,-1.16,0.47,-1.17,-0.64,0.5
1983-01-24,08:43:04.66,4.129,122.63,605.8,5.52,,,,,,,,,,,,,,
1983-01-28,03:15:10.16,2.655,124.057,355.1,5.95,29,67,-128,272,44,-35,10.39,17,-0.39,-7.32,-5.95,0.6,4.47,6.34
1983-03-30,00:49:11.80,1.62,122.502,33.2,5.56,354,83,-20,86,70,-173,2.71,17,-0.38,-0.96,-0.12,-0.27,-2.48,0.5
1983-04-21,10:25:09.86,0.843,125.995,53.3,5.28,21,33,83,209,58,94,10.38,16,-7.78,-3.69,9.12,-2.5,-3.9,-1.34
1983-06-09,20:26:50.46,-5.968,122.614,30,5.55,258,61,111,40,35,57,2.57,17,-0.4,0.14,2.01,-1.37,-1.14,-1.6
1983-07-17,22:10:24.00,-0.09,121.648,35,5.88,,,,,,,,,,,,,,
1983-07-18,05:28:05.16,-0.174,121.569,37.5,5.61,,,,,,,,,,,,,,
1983-07-19,23:49:19.33,1.001,123.862,285.6,5.54,49,79,100,186,15,48,2.48,17,-0.97,1.32,1.19,1.88,-0.06,-0.21
1983-07-26,20:14:53.87,0.665,120.083,45.4,5.3,344,18,6,248,88,108,1.13,17,-0.41,-0.29,0.16,-1.04,-0.16,0.26
1983-08-21,08:34:45.98,3.788,126.605,34.1,5.83,6,46,92,183,44,88,6.85,17,-6.42,0.26,7.23,0.23,-0.42,-0.81
1983-09-10,01:36:46.94,-0.02,124.874,55,5.73,20,64,73,235,31,121,4.85,17,-2.37,2.93,3.81,0.23,-1.96,-1.44
1983-09-16,04:21:55.86,-0.003,122.391,261.7,5.81,67,83,-68,174,23,-162,6.31,17,1.99,-1.85,-1.46,-5.4,2.02,-0.54
1983-10-16,05:32:29.54,1.159,120.977,30,6.4,278,79,99,57,14,51,4.94,18,0.9,0.57,1.49,-4.47,-0.4,-2.39
1983-10-25,00:36:24.78,1.196,120.8,28.3,6.45,290,79,104,58,18,39,5.9,18,0.62,2.11,2.18,-4.87,-0.39,-2.8
1983-10-26,10:46:15.58,1.599,122.123,491.6,5.72,176,88,159,267,69,3,4.63,17,0.59,-1.66,-0.12,-0.24,4.3,-0.47
1983-10-27,19:43:50.37,1.181,120.798,27.7,6.45,290,74,125,41,38,27,5.8,18,3.02,0.53,2.43,-3.73,-1.29,-5.45
1983-11-10,23:33:53.19,4.221,123.043,575.2,5.51,25,77,-83,175,15,-119,2.28,17,0.92,-1.8,-1.14,-0.97,0,0.22
1984-01-08,15:24:15.08,-2.803,118.779,28.1,6.66,194,74,90,13,16,89,12.05,18,-6.36,-9.84,6.28,-2.45,-1.62,0.08
1984-03-18,02:17:11.88,-7.233,120.226,614.3,5.48,325,76,-108,200,22,-38,2.01,17,1.14,-1.3,-0.91,1.12,-0.12,-0.23
1984-03-20,07:13:29.02,0.423,121.702,134.9,5.48,230,73,146,331,58,20,2.03,17,-2.05,-0.41,0.85,-0.7,-0.69,1.2
1984-04-01,09:59:02.59,-5.623,124.809,602.3,5.87,216,47,-107,60,46,-73,7.98,17,3.33,1.27,-7.48,-0.95,4.36,4.15
1984-04-03,20:23:12.47,1.498,127.006,95.8,5.55,,,,,,,,,,,,,,
1984-04-14,19:57:41.46,2.45,126.659,58.9,5.49,216,59,98,21,32,78,2.11,17,-1.47,-0.73,1.71,-0.64,-1.01,-0.23
1984-04-17,14:16:50.26,-6.644,126.761,452.1,5.7,114,79,-113,1,25,-25,4.43,17,1.43,1.35,-1.41,-3.54,-1.79,-0.02
1984-05-03,10:17:28.59,2.608,126.882,40.8,5.51,,,,,,,,,,,,,,
